id,user,created_at,text
1355071767623172099,RufusDentona,2021-01-29 08:34:20,"If we play against Arsenal like we did on Wednesday night... 

We will be lucky to come away with a 2-0 win 

🤣🤪😝 @ManUtd #MUFC #ARSMUN"
1355071755623165954,StretfordYashin,2021-01-29 08:34:17,"@ManUtd @ManUtd Such a talented prospect, needs to be given more time imo, up the fkin reds
#MUFC"
1355071692704534530,footnewsbe,2021-01-29 08:34:02,Bruges change de cible prioritaire pour remplacer Diatta #clubbrugge #astonvilla #mufc #manutd #transfer #mercato… https://t.co/T01aDNSEUe
1355071600773750785,MOVIESTVMAD,2021-01-29 08:33:40,Ultimately united can still fall out of the top 4 and can still get sacked at the end of the season with a bad run… https://t.co/SRI353pqlm
1355071560164339713,shahir_sani,2021-01-29 08:33:30,"2005. #Highbury Stadium

#Arsenal Vs #Man Utd

Historical scene. #Keano Vs #Viera

#MUFC #ManchesterUnited https://t.co/H3toubyg8g"
1355071347026784258,jamieianlewis,2021-01-29 08:32:39,@FabrizioRomano just heard you on the #podsavedtheball podcast could the #luiscampos be going to #MUFC?
1355071328441741313,MouthofTynePod,2021-01-29 08:32:35,"All the latest Newcastle and Premier League gossip 🗞️

👋 Player set to exit club 
❌ #MUFC ace rejects SJP move 
👎 D… https://t.co/VJKOd3LsEs"
1355071300897800193,shieldsgazette,2021-01-29 08:32:28,"All the latest Newcastle and Premier League gossip 🗞️

👋 Player set to exit club 
❌ #MUFC ace rejects SJP move 
👎 D… https://t.co/GjsfTJe5Mx"
1355071287543136256,MOVIESTVMAD,2021-01-29 08:32:25,I want to see much better from Manchester United social media I want to see a balance in your discussions and I wan… https://t.co/LurSQBSaSX
1355071284141551618,MediaYoshi,2021-01-29 08:32:24,"⭐YOSHI-MEDIA⭐
IT'S FRIDAY!!!!! 
🌍UK &amp; INTERNATIONAL SPORT
📽️MOVIES
🎞️SERIES
🦸‍♂️KIDS
🔥ADULT🔞
🔝TOP CLASS SUPPORT TEA… https://t.co/nnDAvF4tpY"
1355071210091122690,KoneserzyAng,2021-01-29 08:32:07,Fabrizio Romano: Manchester United doszedł do porozumienia z West Hamem. Jesse Lingard trafi na wypożyczenie do klubu z Londynu. #MUFC
1355070952258871297,UNITEDNEWS79,2021-01-29 08:31:05,"There has been a hold up in Jesse Lingard's loan deal to West Ham. #mufc will not grant a move for less than £1.5m,… https://t.co/mRGceMFhe8"
1355070922445750272,MUFCunite,2021-01-29 08:30:58,"🔴🔴Manchester United have been offered the chance to sign Edin Dzeko from Rona this month, according to Corriere del… https://t.co/hPGglBmOaL"
1355070678341304326,ManUtdMEN,2021-01-29 08:30:00,Manchester United fans name player who must start against Arsenal FC #mufc https://t.co/vetc9gqHyf
1355070262828560385,Rvk2a,2021-01-29 08:28:21,Kane out for a while is the catalyst to the Mourinho meltdown I've been waiting for. The mask will slip and his rea… https://t.co/E76Oxmb5CW
1355069844106969090,EmelieEziamaka,2021-01-29 08:26:41,Good morning famz especially the red family #MUFC fans
1355069419500703748,TheSportSocial,2021-01-29 08:25:00,"⏰ Morning! ⏰

Don't forget to start your day with some football chat!

@HeliconGlasgow tries (not) to talk about Ce… https://t.co/LnNmak19Ld"
1355069153724559361,Dm57official,2021-01-29 08:23:56,Grown men abusing a lady solely because her husband was poor in a match. Imagine being that deluded #MUFC
1355069052776022017,UTDArmy4,2021-01-29 08:23:32,"🚌 Most AWAY league points in 2020/21 (top 4 tiers):

2⃣6⃣: 👉LINCOLN👈, Man Utd
2⃣5⃣: Norwich
2⃣4⃣: Charlton
2⃣3⃣: Le… https://t.co/dO2BxtziTj"
1355068980906614786,_nseobong,2021-01-29 08:23:15,#MUFC besties who is the first player that comes to your mind when you see this Jersey ? https://t.co/E4eyjqryka
1355068946634866691,RedDevils__MUFC,2021-01-29 08:23:07,#mufc will not 'aggressively' try to sign Ramos due to a special 'Covid pact' between Europe's elite. [sun]
1355068895909076993,UTDArmy4,2021-01-29 08:22:55,"H2H stats in the #PL [One Football]:
Bailly
7 app. 
88% pass acc. 
100% tackles won
60% aerial duels won 
3.5 clear… https://t.co/egjfKwc2Jy"
1355068886786297856,RedDevils__MUFC,2021-01-29 08:22:53,"The UK government say Facebook, Twitter and Instagram are to be held ""legally responsible"" for the racist abuse suf… https://t.co/3dsPCTsXOC"
1355068664526106631,andrewastewart,2021-01-29 08:22:00,"https://t.co/zU5ETXnwtT 2 years ago today, Manchester United v Burnley. #mufc"
1355068269712056321,JdDighton07,2021-01-29 08:20:26,See Liverpool get a win and the pundits are kissing their arse again! Do me a favour ffs. Liverpool have been on a… https://t.co/0C2ES8ttjT
1355068245741547521,ManUtdInPidgin,2021-01-29 08:20:20,"Why #mufc bin rest Eric Bailly vs Sheffield United? 

The defenders bin dey involved in car accident. No be him dey… https://t.co/F5KBqDfrCi"
1355068052115763226,DevilsDiscussi2,2021-01-29 08:19:34,@AnthonyMartial watch this. Come on lad! 🔴🇾🇪 #mufc  https://t.co/G4YPPxYmJk
1355067792463192067,chloe14james,2021-01-29 08:18:32,#MUFC #jesselingard
1355067643410190336,magicmick11,2021-01-29 08:17:56,My worry about Wednesday is that in a game to go back top of the league all the players looked like they couldnt be… https://t.co/tCQ9k0jCEX
1355067573100941312,centredevils,2021-01-29 08:17:40,Eric Bailly was rested for #mufc 's 2-1 home loss to Sheffield United following a car crash. Eric was not driving t… https://t.co/DR7SxNpbZI
1355067514343092225,ChronicleNUFC,2021-01-29 08:17:26,"🔲#MUFC midfielder rejects #NUFC move
🔲Chelsea defender targeting title after loan move
🔲Bournemouth boss asked abou… https://t.co/oHUVFFUDni"
1355066928965050369,utdfanculture,2021-01-29 08:15:06,@FACupWembley @UtdBeforFergie @YesterdaysStars @FootballArchive @ManUtd Gone but never forgotten 🙏… https://t.co/agYBlHQMW2
1355066913509044224,TMgeruechte,2021-01-29 08:15:02,Manchester United interessiert an Pedro Gonçalves https://t.co/Grc16181vK #transfermarkt #mufc #pedrogoncalves
1355066730494578690,Glass0fVodka,2021-01-29 08:14:19,"Anthony Martial is the laziest player ever to wear the Manchester United jersey.

| #mufc #MUNSHU #FPL #football |"
1355066417821966337,offtheball,2021-01-29 08:13:04,"We're talking to @robbohuyton about the #LFC vs #MUFC rivalry | #OTBAM 

https://t.co/93jTsJE1Qk"
1355066405029343232,FACupWembley,2021-01-29 08:13:01,"Remembering the late Manchester United player Tommy Taylor who was born OTD in 1932.

Taylor played &amp; scored in the… https://t.co/RXMsorzZdr"
1355066075294162947,United4fans,2021-01-29 08:11:42,"#MUFC are not making any signings this January but there will be a few exits. Here's the latest 

✅ Lingard to West… https://t.co/3GVTDnbb1N"
1355065780052893696,UTDArmy4,2021-01-29 08:10:32,"Best attacking 3 in the #PL:
Arsenal
Saka-Lacazette-Aubameyang 
52 games played 
18 goals 
4 assists 
Man United
Br… https://t.co/BQ67hsvkwE"
1355065736155328514,The_BoleynBoys,2021-01-29 08:10:22,"Jesse Lingard’s Instagram stories late last night. 

On his way to West Ham ⚒⚒⚒

#WHUFC #COYI #GSBOUT #MUFC https://t.co/KfRz1IdyyF"
1355065715544346624,Budiii25,2021-01-29 08:10:17,Manchester United @TransferNewsCen @ManUtd @ManUtd_ID #TransferNewsCentral #ManchesterUnited #MUFC #Transfer https://t.co/Vr66xM2dj4
1355065497038032898,ManUtdMEN,2021-01-29 08:09:25,It could be a big weekend for Amad Diallo #mufc https://t.co/9gdev9iUJs
1355065438024118272,UTDArmy4,2021-01-29 08:09:10,"Our Combined XI(Arsenal/Man Utd)
De gea
Shaw
Gabriel
Bailly
Wan bissaka
Partey
Pogba
Fernandes
Rashford
Lacazette
Saka
#MUFC #PL #ARSMUN"
1355064975732076545,UtdWatchZone,2021-01-29 08:07:20,Eric Bailly was rested for Manchester United's 2-1 home loss to Sheffield United following a car crash. Bailly was… https://t.co/UXjG9LDOQE
1355064438206947329,UNITEDNEWS79,2021-01-29 08:05:12,#mufc will not 'aggressively' try to sign Ramos due to a special 'Covid pact' between Europe's elite. [sun]
1355064383618101248,miki_mikss,2021-01-29 08:04:59,Just wanna say that everyone is overreacting about the Sheffield loss. It was bound to happen. Plus this team has n… https://t.co/CBNut8lXvL
1355064083998003203,offtheball,2021-01-29 08:03:48,"""I worked for a decade in Manchester.""

@robbohuyton of @TheAnfieldWrap is discussing aspects of the #MUFC vs #LFC… https://t.co/BOOo950Ujw"
1355064044957224962,Ste_Pitt,2021-01-29 08:03:38,"The test of United’s credentials as title contenders comes tomorrow. If we win, then we’ve got the character &amp; qual… https://t.co/yISAvyJJs4"
1355063709249531906,Utd_Analytics,2021-01-29 08:02:18,"All the best @JesseLingard. An academy product, nice lad and talented footballer. Enjoy West Ham and thank you for… https://t.co/AmTpCHYLHy"
1355063545843560449,ManUtdCorner7,2021-01-29 08:01:39,"Jesse Lingard is leaving Manchester United having won more European trophies than Man City⚽️🔴🏆
#MUFC #Lingard https://t.co/zYKltsa75b"
1355063399537893376,UKBettingoffer,2021-01-29 08:01:04,"BoyleSports Enhanced Free Bet No-Lose offer
Arsenal v Manchester United

🔵New Customers❗️Mobile Only❗️
🔵Bet £10 or… https://t.co/KZBMlxKehq"
1355063202384642048,mufc_onthisday,2021-01-29 08:00:17,"On the 29th January 1972, Manchester United played away against West Bromwich Albion. The final score was West Brom… https://t.co/57kd97cfw2"
1355063201277349889,mufc_onthisday,2021-01-29 08:00:17,"On the 29th January 2002, Manchester United played away against Bolton. The final score was Bolton 0 United 4.  #MUFC #football"
1355063156654002182,SRKaashyap,2021-01-29 08:00:07,One year since @ManUtd signed Bruno Fernandes. What an impact signing he has been!! #MUFC #GGMU
1355063130540310528,TheDevilsDNA1,2021-01-29 08:00:00,"Cavani per 90 stats in 20/21

Goals: 0.49
xG: 0.48
Shots on target: 1.26
Pressures: 16.6
Tackles: 1.08
Interception… https://t.co/oan3FjawoI"
1355063130028699651,UnitedStandMUFC,2021-01-29 08:00:00,#mufc will not 'aggressively' try to sign Ramos due to a special 'Covid pact' between Europe's elite. [sun]
1355062992979845121,MrRyanCueto,2021-01-29 07:59:28,"Still going on about Sheffield United 🙄 it’s done, we lost, we move on. Bigger game tomorrow, let’s just hope we tu… https://t.co/1Wm7kVVFhM"
1355062858992803840,theutdjournal,2021-01-29 07:58:56,🚨 BREAKING: The Premier League is set to become the first division in world football to allow concussion substitute… https://t.co/YkF5IzeH1Z
1355062669536079873,United_Hour,2021-01-29 07:58:10,"Decent deal if #WestHam  are paying all his wages, often we end up paying half just to get rid due to the stupid co… https://t.co/JhLt9uAnjJ"
1355062026951925760,Real_Devils_FR,2021-01-29 07:55:37,"Le live d'hier soir était encore génial !

Ça a énormément débattu !

Sans oublier l'after improvisé hors antenne j… https://t.co/g4YUVqe0CJ"
1355061954591731713,RotterdamWhite,2021-01-29 07:55:20,Leeds were happy to get out of the championship because in that league about a dozen teams would vie for a top 6 fi… https://t.co/dHIkYgHJGf
1355061945846607873,allforunited,2021-01-29 07:55:18,@OngBren Of course! Send us a DM. The more #mufc fans involved the better!
1355061937512587267,Fergie_Years,2021-01-29 07:55:16,@RaivanderGouw with the FA Cup #MUFC https://t.co/yJQWSLZGsS
1355061755442057216,blackeyedchip,2021-01-29 07:54:32,"A tweet everyday until our club is no longer a Glazer cash cow.. Day 114

Don't let the Glazers divide us… https://t.co/SmxyeJn3Hi"
1355061654485139457,JamesMozza83,2021-01-29 07:54:08,@MoMUFC2020 Well said Mo. Enjoying following your page #MUFC #NoToRacism ✊🏻✊🏿
1355061605462061057,SolskjaerTime,2021-01-29 07:53:57,Jesse Lingard will leave United today and he should be granted the status of a cult hero by our fanbase in my hones… https://t.co/YS81nkWFlx
1355061565704302595,mufctweet19,2021-01-29 07:53:47,@xGPhilosophy Read my lips: The table does not lie. #mufc are where we deserve to be. The collective of a team is a… https://t.co/H6GOZq6XDW
1355061557387030529,ManUtdMEN,2021-01-29 07:53:45,Facundo Pellistri loan could be finalised today #mufc https://t.co/9gdev9iUJs
1355061528911892480,SJL_Designs,2021-01-29 07:53:38,The bubble has burst. @Muppetiers podcast out later today hosted by @RiddyMuppetiers go check it out. #MUFC… https://t.co/Hl2aeoGcS3
1355061114732568578,TheSunFootball,2021-01-29 07:52:00,"Reports in Germany suggest Borussia Dortmund are open to selling #MUFC target Jadon Sancho, if they fail to qualify… https://t.co/ohxN3CT64X"
1355060943512809472,Onyinye37,2021-01-29 07:51:19,"If I were you, I will let my partner have a feel of these beautiful silk BEDDINGS this valentine 🥰

These babies ar… https://t.co/5SEd9ZLjIl"
1355060847832403970,Ads86_77,2021-01-29 07:50:56,@JesseLingard Good luck at West Ham mate. You'll smash it. Thanks for the memories at Man UTD and hopefully this is not the end #MUFC
1355060696187346944,TomHarp82274558,2021-01-29 07:50:20,"Tomorrow it will be a year since Bruno Fernandes signed for Manchester United, Since then he has scored 28 times in… https://t.co/NaFyZ0KvHV"
1355060690852208640,amThomas_David,2021-01-29 07:50:19,"BREAKING: West Ham have agreed a deal to sign Jesse Lingard on loan from #MUFC for the rest of the season.
Goodluck… https://t.co/VTEzI60RoB"
1355060683096907777,ManUtdCorner7,2021-01-29 07:50:17,"Go smash it at @WestHam💪
#MUFC #WestHam #PremierLeague https://t.co/IHbJXv7DDL"
1355060666533629961,FootMaillot13,2021-01-29 07:50:13,"💥👕Obtenez de suite la tenue de match enfant de votre équipe pour 1⃣3⃣ euros
🛒 🅱🅾🆄🆃🅸🆀🆄🅴 ➭ https://t.co/BM1lQVMjMO
🧦C… https://t.co/sJRabjHSfI"
1355060611411894275,mg91,2021-01-29 07:50:00,"10 years since my first trip to Old Trafford!

#MUFC

@ManUtd https://t.co/9pwAMyzm72"
1355060469741068290,allforunited,2021-01-29 07:49:26,"Couldn't agree more with this! ⬇️

What do you think about VAR? 👀 #mufc https://t.co/57ZUrRv63B"
1355060339101069313,UnitedDailyPod,2021-01-29 07:48:55,"VAR this. VAR that. Bottom line is - it's a mess! 👀

🔊 Do you agree with @benpearcetalks here?

Listen to… https://t.co/HhQn4urY6Z"
1355060289457283074,RedArmySverige,2021-01-29 07:48:43,[Mail] - Roma har erbjudit Manchester United att värva Edin Dzeko. #mufc
1355060032778465282,RedArmySverige,2021-01-29 07:47:42,[@JonathanShrager] - Facundo Pellistris låneflytt till Deportivo Alaves slutförs idag. #mufc
1355059813638664193,gazloo,2021-01-29 07:46:50,@paulenglish1961 Floods everywhere that Sunday #mufc
1355059646617309186,gazloo,2021-01-29 07:46:10,@CantonaCollars @UtdBeforFergie @YesterdaysStars Reds were everywhere that day #mufc
1355059577134452736,StarboyMason26,2021-01-29 07:45:53,"I know United angered me on Wednesday, and our own fans angered me yesterday. But I'm itching for it to hit midnigh… https://t.co/UIXyNYAjjB"
1355059496792408067,MelodyUnited,2021-01-29 07:45:34,"Arsenal vs Man.United live di NET TV juga yah manteman seantreo Nusantara 🔴

#MUFC #ARSMUN https://t.co/psOvjfq8CP"
1355059269016543233,Stretford_Utd,2021-01-29 07:44:40,"📝- The UK government say Facebook, Twitter and Instagram are to be held ""legally responsible"" for the racist abuse… https://t.co/moGzE172UN"
1355059138041053184,Stretford_Utd,2021-01-29 07:44:08,"🗣️- Facundo Pellistri’s loan move to Deportivo Alavés should be finalised today. 

[@JonathanShrager]

#MUFC"
1355058787263115264,ManUtdMEN,2021-01-29 07:42:45,Jesse Lingard breaks silence on Manchester United loan exit #mufc #whufc https://t.co/f83TJelnaa
1355058613048500226,AayushChatts,2021-01-29 07:42:03,"I don’t actually know what’s up with Martial. 

He had started running and tracking back under Olé but he seems to… https://t.co/ulxx5vDGlL"
1355058377618026496,DXMCL,2021-01-29 07:41:07,"With Lingard heading to London on loan and Valencia, Smalling, Darmian and Fellaini having already left, it begs th… https://t.co/iP4vRAKPFM"
1355058271967608835,JayDSports7,2021-01-29 07:40:42,Horrible deal. 3 CMs 1 Winger. 3 aging players 1 prospect . Plus all those wages! Joke of a deal unless we would re… https://t.co/QzT4fXOKft
1355058154141216776,DrAWHyderabadi,2021-01-29 07:40:14,"Good luck Jesse Lingard...
Thank you for the memories..
Scored clutch goals 👏🏼👏🏼 
#MUFC"
1355058142414045184,DExpress_Sport,2021-01-29 07:40:11,"Manchester United are set to let Facundo Pellistri leave on loan 'today' #MUFC 
https://t.co/5lZQvIwS0q"
1355058094821298177,offtheball,2021-01-29 07:40:00,"""I can imagine Roy Keane in that side - he'd go crackers!"" 

John Giles wasn't impressed again by the attitude of s… https://t.co/BCyk8uU7rn"
1355057936494686209,HRedcap,2021-01-29 07:39:22,@ESPNFC @MrTomMcDermott Didn’t he also say that he had a better crop off players to work with now than what he had at Man Utd? 🤔 #mufc
1355057100892864512,RedorDead07,2021-01-29 07:36:03,OK the last result was not good we need to get ourselves together &amp; get back to winning ways! #mufc https://t.co/R1Pc95GhtN
1355056961474224131,man_utdbible,2021-01-29 07:35:30,"According to @JonathanShrager facundo pellestri loan to Deportivo Alaves should be finalised tommorow ...
#MUFC"
1355056796436672514,coveoncrack,2021-01-29 07:34:50,tuanzebe deleted his twitter because of Racists comment down right awful #NoRoomForRacism #ggmu #MUFC #Tuanzebe
1355056550776332288,Ahmad__Atif,2021-01-29 07:33:52,You can criticise the team or even individual performance but never racially abuse someone #MUFC
1355056526575153152,ManUtdology,2021-01-29 07:33:46,"Facundo Pellistri’s loan deal to Deportivo Alavés should be finalised today. 
#MUFC [@JonathanShrager]"
1355056260576632832,RashfordNews,2021-01-29 07:32:42,"Ça c’est Marcus Rashford ! 🔴✊🏽

🔁 et ❤️

#MUFC #RASHFORD #Martial #Tuanzebe #MUFC_FAMILY #GGMU 

https://t.co/m9WKEESWfP"
1355056200304488449,TheUnitedDevils,2021-01-29 07:32:28,"Facundo Pellistri’s loan deal to Deportivo Alavés should be finalised today. 
#MUFC [@JonathanShrager]"
1355055616482570240,bettngtips,2021-01-29 07:30:09,"BoyleSports Enhanced Free Bet No-Lose offer
Arsenal v Manchester United

🔵New Customers❗️Mobile Only❗️
🔵Bet £10 or… https://t.co/i0AXTvXjLf"
1355055611117973507,BookieOffers728,2021-01-29 07:30:08,"BoyleSports Enhanced Free Bet No-Lose offer
Arsenal v Manchester United

🔵New Customers❗️Mobile Only❗️
🔵Bet £10 or… https://t.co/jgHSlFgAiy"
1355055578444394496,ManUtdMEN,2021-01-29 07:30:00,What Paul Scholes and Gary Neville said when Bruno Fernandes completed Manchester United transfer 12 months ago… https://t.co/yoBxPpZlJK
1355055247648030726,FawltySybil,2021-01-29 07:28:41,"Yay Friday, have a great weekend tweeps, let’s get back on track #Mufc, Wednesday a blip yes👀😛💃🏻"
1355055220812730369,harshitN1907,2021-01-29 07:28:35,just a genuine ques i just checked it even though luke shaw is having a decent run of form after telles come in to… https://t.co/Z9ZWLrdmFr
1355055178794356736,SasankGurajapu,2021-01-29 07:28:24,"Reasons to date a @ManUtd fan - A Fun Thread

#ManchesterUtd @UnitedStandMUFC  #MUFC #ManUtd"
1355054858127237122,allforunited,2021-01-29 07:27:08,"So far 23 reds are in the draw &amp; YES, you can be in the draw more than once to maximise your chances of winning! Go… https://t.co/BhIEJelTEp"
1355054168847904770,allforunited,2021-01-29 07:24:24,"🎁 COMPETITION TIME 🎁

We are giving away a @FootballTownOK Red Devil iconic number 10 shirt.

To WIN just follow th… https://t.co/dXKEpezhcB"
1355054021464240129,HisFausTiN,2021-01-29 07:23:49,Cavani over Martial tmrw is the only thing I need. #mufc
1355053801619808257,SolskjaerTime,2021-01-29 07:22:56,How do we get distance covered stats for teams?  #MUFC
1355053318935080961,manutdnewsonly,2021-01-29 07:21:01,Spurs preparing £20m bid for Man United and Everton target https://t.co/M3WL0zAZLm #MUFC #ManUTD #United https://t.co/slt96XQ7kY
1355053267517132800,Ammadutd,2021-01-29 07:20:49,"Manchester United consider transfer swoop for £16m-rated star compared to Michael Ballack #mufc 

https://t.co/a1k2s0gd8w"
1355053077808570372,FansMU68732523,2021-01-29 07:20:04,"Satu-satunya Alasan Tidak Rindu Sepakbola, Liverpool
https://t.co/wpzQ2nXTjX
#MUFC"
1355052918286770176,Lie_Babou,2021-01-29 07:19:26,To all the cunts out there #MUFC https://t.co/KaNtiiymQG
1355052807150137347,FansMU68732523,2021-01-29 07:18:59,"Opa Fergie Mengaku Beruntung Sudah Pensiun Saat Liverpool Sekuat Sekarang
https://t.co/H4BIMmP7Um #MUFC"
1355052558482550790,ManUtdMEN,2021-01-29 07:18:00,United 'offered' chance to sign former City star Edin Dzeko #mufc #mcfc https://t.co/9gdev9iUJs https://t.co/mKb3iK3Wsa
1355052223504535553,caughtoffside,2021-01-29 07:16:40,'Roy Keane annoyed me a bit' - Ian Holloway isn't a fan of #MUFC star's punditry https://t.co/lRgFylBpun
1355051955010347008,anaskhan_09,2021-01-29 07:15:36,We move on! @ManUtd #OleIn #GGMU #MUFC #GlazerOutWoodwardOut
1355051814450647044,ManUtdLatestCom,2021-01-29 07:15:02,"Bruno Fernandes transfer saga: Training ground attack, angry phone call and Jurgen Klopp chat #mufc #ManUtd https://t.co/7DYdcmRIKM"
1355051648348000258,Its_Carey,2021-01-29 07:14:23,"Even if we lose a match, racism is UNACCEPTABLE. What happen was pathetic and done by cowards. I can't believe that… https://t.co/GY5vIGpLCP"
1355051142594637824,UtdSarge,2021-01-29 07:12:22,Wow. Awful #MUFC https://t.co/lFxVK5BrjE
1355050796547715072,drkstranger,2021-01-29 07:11:00,@ManUtdMEN Ever noticed that English players no matter how shit they are in a game NEVER get picked on. It's either… https://t.co/xtgk17h8vh
1355050612459778051,ManUtdMEN,2021-01-29 07:10:16,The latest on Jesse Lingard's future as West Ham agree deal #mufc #whufc https://t.co/9gdev9iUJs https://t.co/OGOsgh9NFZ
1355050296909692928,SwisschesterUtd,2021-01-29 07:09:01,"Allez ! On y croit, nous sommes @ManUtd que Diable (rouge) !
On ""fusille"" les Gunners, on reprend 3 points et on se… https://t.co/wfacLFnhbF"
1355050235534467074,Lie_Babou,2021-01-29 07:08:46,@ManUnitedZone_ Some human beings are just disgusting this is totally dispeakable #mufc
1355050057154711553,aamirbana,2021-01-29 07:08:03,"@UtdIsak @AnthonyMartial Bro , u have the ability ... go fulfill the potential ... #MUFC"
1355049673275428864,rishabh_snh,2021-01-29 07:06:32,Once upon A time #mufc number 9. Now we got Tony 🧤 🧤 https://t.co/PdE31Bda3M
1355049275235987461,TransfersZones,2021-01-29 07:04:57,"Jesse Lingard will undergo his medical today ahead of his loan move to West Ham United, confirmation of the deal co… https://t.co/SgNkgSaEof"
1355049079269707777,mark_robinson_,2021-01-29 07:04:10,"@RedReveal @ManUtd_BITW These day, whoever the ref is, I always expect a major error from him, and even more so aft… https://t.co/FHQJPgGg7s"
1355048887103447040,Nargyels,2021-01-29 07:03:24,This is plea from #mufc fans 🙏🙏🙏 https://t.co/n9xlJ5n8Qh
1355048830610321409,KrushnaRajani,2021-01-29 07:03:11,"The series of misjudged referee decisions against #LFC , and the ones favoring #MUFC simultaneously hints that ther… https://t.co/iQYvj4apYp"
1355048793876664320,manutdnewsonly,2021-01-29 07:03:02,"Man United offered chance to sign prolific 34yo this month, player keen to seal transfer away: report… https://t.co/szB0wifS5r"
1355048646203617281,UtdVave,2021-01-29 07:02:27,"Having spent the better part of the last 48 hours digesting that disappointing defeat, I think the criticism of pla… https://t.co/PsO4yNLjE7"
1355048603354542080,realutd_spot,2021-01-29 07:02:17,"The UK government say Facebook, Twitter and Instagram are to be held ""legally responsible"" for the racist abuse suf… https://t.co/7agEwke4M7"
1355048349305593857,TheNigerianObs1,2021-01-29 07:01:16,"@ericbailly24 was injured in a car accident prior to #PL match against @SheffieldUnited !
OGS was employed to be a… https://t.co/sU2r5A18B3"
1355048294532059136,TheUtdArena,2021-01-29 07:01:03,"The UK government say Facebook, Twitter and Instagram are to be held ""legally responsible"" for the racist abuse suf… https://t.co/NJlBCVkSF0"
1355048094170296320,Peterforset,2021-01-29 07:00:15,Bruno Fernandes: Is Man Utd midfielder the best signing made in January? #MUFC https://t.co/w0NhVFUwT3
1355048049119277059,UnitedStandMUFC,2021-01-29 07:00:05,"The UK government say Facebook, Twitter and Instagram are to be held ""legally responsible"" for the racist abuse suf… https://t.co/CX3Psj82yC"
1355048033277235200,RedReveal,2021-01-29 07:00:01,Michael Oliver will be the referee on Saturday evening as #mufc take on Arsenal at the Emirates stadium. Paul Tiern… https://t.co/sJD2UcjKgm
1355048033134792705,ManUtdMEN,2021-01-29 07:00:01,"Manchester United fans make January transfer demand in response to Anthony Martial form #mufc
https://t.co/l0i69QNJOF"
1355048031431757825,ManUtdMEN,2021-01-29 07:00:00,United could use Telles in a wildcard new position #mufc https://t.co/Eb3YsCBl1V
1355047851676594176,musc_om,2021-01-29 06:59:18,"We are #UnitedAgainstRacism.

Then, now and always. 
@ManUtd @ManUtd_AR #MUFC https://t.co/YXqgam4KLQ"
1355047808500338690,BeastLindelof,2021-01-29 06:59:07,Fuck racism. You can criticize a player for his bad performance on the pitch but never for his skin colour. Ban those trolls #MUFC
1355047320975536129,Rompakay,2021-01-29 06:57:11,"Good Luck to Jessie at West Ham, deserves a decent move and hopefully can start playing again. A confident Jessie i… https://t.co/Rjr0mriC9q"
1355046197900288001,rishabh_snh,2021-01-29 06:52:43,"Holy crap!!! 

TIMO WERNER HAS MORE GOALS THAN ANTHONY MARTIAL THIS SEASON! #MUFC"
1355045899152580612,kevjohansson,2021-01-29 06:51:32,when #MUFC paying wages Lingard has 140k in the press. Now with West Ham he is on 80k. Who tought there is an agend… https://t.co/vITjrhttKf
1355045777068994560,EngBanterLeague,2021-01-29 06:51:03,I personally think @ManUtd still has a title challenge if they don’t lose their big games now. This @Arsenal game w… https://t.co/RpGDdnS44L
1355045556394078208,OnFaaya,2021-01-29 06:50:10,"I don't like Mane, but i love his work rate. As a full back, you'd hate playing against him. Martial could learn a… https://t.co/8PCVfnH7hI"
1355045511951216641,ManUtdMEN,2021-01-29 06:50:00,"'Cavani has an average of 15 pressures per 90 minutes this season, with 8.5 coming inside the attacking third. Mart… https://t.co/9yjtr23i6h"
1355045271865057280,realutd_spot,2021-01-29 06:49:02,"#MUFC Transfer Update

Facundo Pellistri’s to Deportivo Alavés loan deal is almost been finalized.

 #MUFC"
1355044632502136833,MartinOkonkwo,2021-01-29 06:46:30,"I haven't still gotten over the home loss to Sheffield United.
I think Martial has got Ole's nudes. ...I don't unde… https://t.co/jCLoRgOpqW"
1355044626739175424,jonpaulsales,2021-01-29 06:46:29,"@UnitedStandMUFC Good luck @JesseLingard come back stronger, (personal opinion but I would have sent tony I mean at… https://t.co/D0fb6piaiB"
1355044452352446469,Derkz_7,2021-01-29 06:45:47,West Ham United have officially agreed a deal to sign Jesse Lingard on loan from #MUFC until the rest of the season. [sky]
1355044413672738816,rishabh_snh,2021-01-29 06:45:38,@TachaOfficial @ManlikeSlim1769 @kennybarm @ManUtdMEN Sadly last season is over. Roy keane single handedly won us l… https://t.co/71V7RzgKhb
1355044038936829954,realutd_spot,2021-01-29 06:44:09,Lingard is having a medical at Carrington tonight and then heading to London. He will train with the West Ham squad… https://t.co/wRnRQxBsdW
1355043146413948930,DesiBoy_FPL,2021-01-29 06:40:36,"While the Sheffield game was difficult to digest for all Man United fans, it was especially hard for the ""Ole out""… https://t.co/A4JamiHPpS"
1355043072598564864,iam_wilsons,2021-01-29 06:40:18,"When the ban on English clubs was lifted for the 1990–91 season, United were England's reps in the European Cup Win… https://t.co/iY7ASv0qqk"
1355043038888865793,im_nits,2021-01-29 06:40:10,"While the Sheffield game was difficult to digest for all Man United fans, it was especially hard for the ""Ole out""… https://t.co/uhDtuYacPK"
1355042995284840448,offtheball,2021-01-29 06:40:00,"""When I asked Ole Gunnar Solskjaer about what he brings to the team, he said 'How long have you got?'

Guess which… https://t.co/CLlznavBTE"
